day,hour,min,price,inventory,date,timestamp,minute,main_contract,main_volume,main_contract_clean,signal
44636,8,0,3886.5,2,2022-03-16,2022-03-16 08:00:00,2022-03-16 08:00:00,VGH22.csv,721,VGH22.csv,-2.0
44637,4,0,3825.0,1,2022-03-17,2022-03-17 04:00:00,2022-03-17 04:00:00,VGH22.csv,1709,VGH22.csv,-1.0
44637,13,0,3803.5,0,2022-03-17,2022-03-17 13:00:00,2022-03-17 13:00:00,VGM22.csv,542,VGM22.csv,-1.0
44641,4,0,3806.0,2,2022-03-21,2022-03-21 04:00:00,2022-03-21 04:00:00,VGM22.csv,1665,VGM22.csv,2.0
44641,8,0,3817.0,4,2022-03-21,2022-03-21 08:00:00,2022-03-21 08:00:00,VGM22.csv,196,VGM22.csv,2.0
44641,13,0,3781.0,5,2022-03-21,2022-03-21 13:00:00,2022-03-21 13:00:00,VGM22.csv,780,VGM22.csv,1.0
44642,8,0,3824.0,2,2022-03-22,2022-03-22 08:00:00,2022-03-22 08:00:00,VGM22.csv,457,VGM22.csv,-3.0
44643,4,0,3849.0,1,2022-03-23,2022-03-23 04:00:00,2022-03-23 04:00:00,VGM22.csv,3461,VGM22.csv,-1.0
44643,8,0,3804.0,4,2022-03-23,2022-03-23 08:00:00,2022-03-23 08:00:00,VGM22.csv,1372,VGM22.csv,3.0
44644,4,0,3791.0,3,2022-03-24,2022-03-24 04:00:00,2022-03-24 04:00:00,VGM22.csv,2340,VGM22.csv,-1.0
44644,8,0,3786.0,0,2022-03-24,2022-03-24 08:00:00,2022-03-24 08:00:00,VGM22.csv,328,VGM22.csv,-3.0
44645,4,0,3788.0,2,2022-03-25,2022-03-25 04:00:00,2022-03-25 04:00:00,VGM22.csv,2120,VGM22.csv,2.0
44645,15,45,3802.0,0,2022-03-25,2022-03-25 15:45:00,2022-03-25 15:45:00,VGM22.csv,86,VGM22.csv,-2.0
44648,4,0,3828.0,1,2022-03-28,2022-03-28 04:00:00,2022-03-28 04:00:00,VGM22.csv,373,VGM22.csv,1.0
44648,8,0,3861.0,0,2022-03-28,2022-03-28 08:00:00,2022-03-28 08:00:00,VGM22.csv,500,VGM22.csv,-1.0
44648,13,0,3811.0,2,2022-03-28,2022-03-28 13:00:00,2022-03-28 13:00:00,VGM22.csv,123,VGM22.csv,2.0
44650,4,0,3890.0,1,2022-03-30,2022-03-30 04:00:00,2022-03-30 04:00:00,VGM22.csv,987,VGM22.csv,-1.0
44650,8,0,3877.0,4,2022-03-30,2022-03-30 08:00:00,2022-03-30 08:00:00,VGM22.csv,261,VGM22.csv,3.0
44651,4,0,3879.0,5,2022-03-31,2022-03-31 04:00:00,2022-03-31 04:00:00,VGM22.csv,592,VGM22.csv,1.0
44651,13,0,3816.0,4,2022-03-31,2022-03-31 13:00:00,2022-03-31 13:00:00,VGM22.csv,104,VGM22.csv,-1.0
44652,4,0,3828.0,3,2022-04-01,2022-04-01 04:00:00,2022-04-01 04:00:00,VGM22.csv,498,VGM22.csv,-1.0
44652,8,0,3845.0,0,2022-04-01,2022-04-01 08:00:00,2022-04-01 08:00:00,VGM22.csv,507,VGM22.csv,-3.0
44655,4,0,3823.0,2,2022-04-04,2022-04-04 04:00:00,2022-04-04 04:00:00,VGM22.csv,598,VGM22.csv,2.0
44655,13,0,3874.0,3,2022-04-04,2022-04-04 13:00:00,2022-04-04 13:00:00,VGM22.csv,82,VGM22.csv,1.0
44656,4,0,3877.0,2,2022-04-05,2022-04-05 04:00:00,2022-04-05 04:00:00,VGM22.csv,347,VGM22.csv,-1.0
44656,8,0,3845.0,4,2022-04-05,2022-04-05 08:00:00,2022-04-05 08:00:00,VGM22.csv,314,VGM22.csv,2.0
44658,4,0,3750.0,3,2022-04-07,2022-04-07 04:00:00,2022-04-07 04:00:00,VGM22.csv,1057,VGM22.csv,-1.0
44658,8,0,3770.0,0,2022-04-07,2022-04-07 08:00:00,2022-04-07 08:00:00,VGM22.csv,282,VGM22.csv,-3.0
44659,4,0,3788.0,1,2022-04-08,2022-04-08 04:00:00,2022-04-08 04:00:00,VGM22.csv,1635,VGM22.csv,1.0
44659,15,45,3764.0,0,2022-04-08,2022-04-08 15:45:00,2022-04-08 15:45:00,VGM22.csv,465,VGM22.csv,-1.0
44662,4,0,3778.0,1,2022-04-11,2022-04-11 04:00:00,2022-04-11 04:00:00,VGM22.csv,699,VGM22.csv,1.0
44662,13,0,3754.0,3,2022-04-11,2022-04-11 13:00:00,2022-04-11 13:00:00,VGM22.csv,375,VGM22.csv,2.0
44663,8,0,3743.0,2,2022-04-12,2022-04-12 08:00:00,2022-04-12 08:00:00,VGM22.csv,1305,VGM22.csv,-1.0
44663,13,0,3750.0,1,2022-04-12,2022-04-12 13:00:00,2022-04-12 13:00:00,VGM22.csv,374,VGM22.csv,-1.0
44664,4,0,3745.0,2,2022-04-13,2022-04-13 04:00:00,2022-04-13 04:00:00,VGM22.csv,206,VGM22.csv,1.0
44664,8,0,3721.0,4,2022-04-13,2022-04-13 08:00:00,2022-04-13 08:00:00,VGM22.csv,261,VGM22.csv,2.0
44665,4,0,3768.0,3,2022-04-14,2022-04-14 04:00:00,2022-04-14 04:00:00,VGM22.csv,1560,VGM22.csv,-1.0
44665,8,0,3767.0,1,2022-04-14,2022-04-14 08:00:00,2022-04-14 08:00:00,VGM22.csv,896,VGM22.csv,-2.0
44666,4,0,3750.0,0,2022-04-15,2022-04-15 04:00:00,2022-04-15 04:00:00,VGM22.csv,38,VGM22.csv,-1.0
44666,8,0,3750.0,1,2022-04-15,2022-04-15 08:00:00,2022-04-15 08:00:00,VGM22.csv,38,VGM22.csv,1.0
44666,13,0,3750.0,0,2022-04-15,2022-04-15 13:00:00,2022-04-15 13:00:00,VGM22.csv,38,VGM22.csv,-1.0
44670,4,0,3749.0,2,2022-04-19,2022-04-19 04:00:00,2022-04-19 04:00:00,VGM22.csv,1462,VGM22.csv,2.0
44670,8,0,3739.0,3,2022-04-19,2022-04-19 08:00:00,2022-04-19 08:00:00,VGM22.csv,381,VGM22.csv,1.0
44670,13,0,3761.0,4,2022-04-19,2022-04-19 13:00:00,2022-04-19 13:00:00,VGM22.csv,39,VGM22.csv,1.0
44671,8,0,3827.0,2,2022-04-20,2022-04-20 08:00:00,2022-04-20 08:00:00,VGM22.csv,862,VGM22.csv,-2.0
44672,4,0,3864.0,1,2022-04-21,2022-04-21 04:00:00,2022-04-21 04:00:00,VGM22.csv,1307,VGM22.csv,-1.0
44673,8,0,3792.0,2,2022-04-22,2022-04-22 08:00:00,2022-04-22 08:00:00,VGM22.csv,275,VGM22.csv,1.0
44673,15,45,3752.0,0,2022-04-22,2022-04-22 15:45:00,2022-04-22 15:45:00,VGM22.csv,273,VGM22.csv,-2.0
44676,4,0,3695.0,1,2022-04-25,2022-04-25 04:00:00,2022-04-25 04:00:00,VGM22.csv,1883,VGM22.csv,1.0
44676,8,0,3700.0,3,2022-04-25,2022-04-25 08:00:00,2022-04-25 08:00:00,VGM22.csv,529,VGM22.csv,2.0
44676,13,0,3694.0,5,2022-04-25,2022-04-25 13:00:00,2022-04-25 13:00:00,VGM22.csv,230,VGM22.csv,2.0
44677,8,0,3725.0,3,2022-04-26,2022-04-26 08:00:00,2022-04-26 08:00:00,VGM22.csv,317,VGM22.csv,-2.0
44677,13,0,3674.0,2,2022-04-26,2022-04-26 13:00:00,2022-04-26 13:00:00,VGM22.csv,601,VGM22.csv,-1.0
44678,4,0,3660.0,1,2022-04-27,2022-04-27 04:00:00,2022-04-27 04:00:00,VGM22.csv,1558,VGM22.csv,-1.0
44679,4,0,3730.0,2,2022-04-28,2022-04-28 04:00:00,2022-04-28 04:00:00,VGM22.csv,962,VGM22.csv,1.0
44679,8,0,3725.0,3,2022-04-28,2022-04-28 08:00:00,2022-04-28 08:00:00,VGM22.csv,619,VGM22.csv,1.0
44680,4,0,3760.0,2,2022-04-29,2022-04-29 04:00:00,2022-04-29 04:00:00,VGM22.csv,1095,VGM22.csv,-1.0
44680,8,0,3739.0,1,2022-04-29,2022-04-29 08:00:00,2022-04-29 08:00:00,VGM22.csv,170,VGM22.csv,-1.0
44680,15,45,3693.0,0,2022-04-29,2022-04-29 15:45:00,2022-04-29 15:45:00,VGM22.csv,1126,VGM22.csv,-1.0
44683,8,0,3671.0,1,2022-05-02,2022-05-02 08:00:00,2022-05-02 08:00:00,VGM22.csv,151,VGM22.csv,1.0
44683,13,0,3663.0,2,2022-05-02,2022-05-02 13:00:00,2022-05-02 13:00:00,VGM22.csv,151,VGM22.csv,1.0
44684,4,0,3715.0,4,2022-05-03,2022-05-03 04:00:00,2022-05-03 04:00:00,VGM22.csv,1430,VGM22.csv,2.0
44685,8,0,3706.0,3,2022-05-04,2022-05-04 08:00:00,2022-05-04 08:00:00,VGM22.csv,332,VGM22.csv,-1.0
44686,4,0,3751.0,2,2022-05-05,2022-05-05 04:00:00,2022-05-05 04:00:00,VGM22.csv,673,VGM22.csv,-1.0
44686,8,0,3743.0,4,2022-05-05,2022-05-05 08:00:00,2022-05-05 08:00:00,VGM22.csv,398,VGM22.csv,2.0
44687,4,0,3627.0,3,2022-05-06,2022-05-06 04:00:00,2022-05-06 04:00:00,VGM22.csv,2449,VGM22.csv,-1.0
44687,13,0,3613.0,4,2022-05-06,2022-05-06 13:00:00,2022-05-06 13:00:00,VGM22.csv,732,VGM22.csv,1.0
44687,15,45,3597.0,0,2022-05-06,2022-05-06 15:45:00,2022-05-06 15:45:00,VGM22.csv,650,VGM22.csv,-4.0
44690,4,0,3563.0,2,2022-05-09,2022-05-09 04:00:00,2022-05-09 04:00:00,VGM22.csv,1960,VGM22.csv,2.0
44690,8,0,3533.0,4,2022-05-09,2022-05-09 08:00:00,2022-05-09 08:00:00,VGM22.csv,616,VGM22.csv,2.0
44690,13,0,3514.0,5,2022-05-09,2022-05-09 13:00:00,2022-05-09 13:00:00,VGM22.csv,594,VGM22.csv,1.0
44691,4,0,3534.0,3,2022-05-10,2022-05-10 04:00:00,2022-05-10 04:00:00,VGM22.csv,849,VGM22.csv,-2.0
44691,8,0,3541.0,2,2022-05-10,2022-05-10 08:00:00,2022-05-10 08:00:00,VGM22.csv,421,VGM22.csv,-1.0
44692,4,0,3557.0,3,2022-05-11,2022-05-11 04:00:00,2022-05-11 04:00:00,VGM22.csv,568,VGM22.csv,1.0
44692,8,0,3596.0,2,2022-05-11,2022-05-11 08:00:00,2022-05-11 08:00:00,VGM22.csv,1020,VGM22.csv,-1.0
44693,4,0,3561.0,3,2022-05-12,2022-05-12 04:00:00,2022-05-12 04:00:00,VGM22.csv,1790,VGM22.csv,1.0
44693,8,0,3529.0,4,2022-05-12,2022-05-12 08:00:00,2022-05-12 08:00:00,VGM22.csv,1547,VGM22.csv,1.0
44694,4,0,3624.0,3,2022-05-13,2022-05-13 04:00:00,2022-05-13 04:00:00,VGM22.csv,1005,VGM22.csv,-1.0
44694,8,0,3652.0,2,2022-05-13,2022-05-13 08:00:00,2022-05-13 08:00:00,VGM22.csv,420,VGM22.csv,-1.0
44694,13,0,3691.0,3,2022-05-13,2022-05-13 13:00:00,2022-05-13 13:00:00,VGM22.csv,296,VGM22.csv,1.0
44694,15,45,3689.0,0,2022-05-13,2022-05-13 15:45:00,2022-05-13 15:45:00,VGM22.csv,533,VGM22.csv,-3.0
44697,8,0,3660.0,2,2022-05-16,2022-05-16 08:00:00,2022-05-16 08:00:00,VGM22.csv,509,VGM22.csv,2.0
44697,13,0,3667.0,3,2022-05-16,2022-05-16 13:00:00,2022-05-16 13:00:00,VGM22.csv,252,VGM22.csv,1.0
44698,4,0,3712.0,4,2022-05-17,2022-05-17 04:00:00,2022-05-17 04:00:00,VGM22.csv,719,VGM22.csv,1.0
44698,8,0,3724.0,1,2022-05-17,2022-05-17 08:00:00,2022-05-17 08:00:00,VGM22.csv,506,VGM22.csv,-3.0
44698,13,0,3728.0,2,2022-05-17,2022-05-17 13:00:00,2022-05-17 13:00:00,VGM22.csv,107,VGM22.csv,1.0
44699,8,0,3711.0,5,2022-05-18,2022-05-18 08:00:00,2022-05-18 08:00:00,VGM22.csv,1116,VGM22.csv,3.0
44699,13,0,3670.0,4,2022-05-18,2022-05-18 13:00:00,2022-05-18 13:00:00,VGM22.csv,361,VGM22.csv,-1.0
44700,4,0,3611.0,3,2022-05-19,2022-05-19 04:00:00,2022-05-19 04:00:00,VGM22.csv,1234,VGM22.csv,-1.0
44701,4,0,3668.0,4,2022-05-20,2022-05-20 04:00:00,2022-05-20 04:00:00,VGM22.csv,957,VGM22.csv,1.0
44701,8,0,3694.0,1,2022-05-20,2022-05-20 08:00:00,2022-05-20 08:00:00,VGM22.csv,382,VGM22.csv,-3.0
44701,15,45,3652.0,0,2022-05-20,2022-05-20 15:45:00,2022-05-20 15:45:00,VGM22.csv,243,VGM22.csv,-1.0
44704,4,0,3683.0,1,2022-05-23,2022-05-23 04:00:00,2022-05-23 04:00:00,VGM22.csv,2573,VGM22.csv,1.0
44704,8,0,3674.0,0,2022-05-23,2022-05-23 08:00:00,2022-05-23 08:00:00,VGM22.csv,165,VGM22.csv,-1.0
44704,13,0,3697.0,1,2022-05-23,2022-05-23 13:00:00,2022-05-23 13:00:00,VGM22.csv,337,VGM22.csv,1.0
44705,4,0,3655.0,2,2022-05-24,2022-05-24 04:00:00,2022-05-24 04:00:00,VGM22.csv,1017,VGM22.csv,1.0
44705,8,0,3671.0,5,2022-05-24,2022-05-24 08:00:00,2022-05-24 08:00:00,VGM22.csv,385,VGM22.csv,3.0
44706,4,0,3658.0,4,2022-05-25,2022-05-25 04:00:00,2022-05-25 04:00:00,VGM22.csv,368,VGM22.csv,-1.0
44706,13,0,3675.0,5,2022-05-25,2022-05-25 13:00:00,2022-05-25 13:00:00,VGM22.csv,728,VGM22.csv,1.0
44707,8,0,3700.0,3,2022-05-26,2022-05-26 08:00:00,2022-05-26 08:00:00,VGM22.csv,109,VGM22.csv,-2.0
44708,8,0,3761.0,1,2022-05-27,2022-05-27 08:00:00,2022-05-27 08:00:00,VGM22.csv,2591,VGM22.csv,-2.0
44708,13,0,3807.0,0,2022-05-27,2022-05-27 13:00:00,2022-05-27 13:00:00,VGM22.csv,108,VGM22.csv,-1.0
44711,8,0,3838.0,-1,2022-05-30,2022-05-30 08:00:00,2022-05-30 08:00:00,VGM22.csv,174,VGM22.csv,-1.0
44711,13,0,3841.0,1,2022-05-30,2022-05-30 13:00:00,2022-05-30 13:00:00,VGM22.csv,96,VGM22.csv,2.0
44712,4,0,3813.0,3,2022-05-31,2022-05-31 04:00:00,2022-05-31 04:00:00,VGM22.csv,1833,VGM22.csv,2.0
44712,8,0,3806.0,6,2022-05-31,2022-05-31 08:00:00,2022-05-31 08:00:00,VGM22.csv,944,VGM22.csv,3.0
44712,13,0,3807.0,5,2022-05-31,2022-05-31 13:00:00,2022-05-31 13:00:00,VGM22.csv,129,VGM22.csv,-1.0
